90 -0.000017 0.000128
91 -0.000019 0.000142
92 -0.000022 0.000158
93 -0.000025 0.000180
94 -0.000030 0.000208
95 -0.000036 0.000248
96 -0.000045 0.000308
97 -0.000060 0.000407
98 -0.000089 0.000606
99 -0.000179 0.001200
100 -105.003735 696.628944
101 0.000179 -0.001176
102 0.000089 -0.000582
103 0.000060 -0.000383
104 0.000045 -0.000284
105 0.000036 -0.000224
106 0.000029 -0.000184
107 0.000025 -0.000156
108 0.000022 -0.000134
109 0.000019 -0.000118
110 0.000017 -0.000104
111 0.000016 -0.000093
112 0.000014 -0.000084
113 0.000013 -0.000076
114 0.000012 -0.000069
115 0.000011 -0.000063
116 0.000010 -0.000058
117 0.000009 -0.000053
118 0.000009 -0.000049
119 0.000008 -0.000045
120 0.000008 -0.000041
121 0.000007 -0.000038
122 0.000007 -0.000035
123 0.000006 -0.000033
124 0.000006 -0.000030
125 0.000005 -0.000028
126 0.000005 -0.000026
127 0.000005 -0.000024
128 0.000004 -0.000022
129 0.000004 -0.000020
130 0.000004 -0.000018
131 0.000003 -0.000016
132 0.000003 -0.000015
133 0.000003 -0.000013
134 0.000002 -0.000012
135 0.000002 -0.000010
136 0.000002 -0.000009
137 0.000002 -0.000008
138 0.000001 -0.000006
139 0.000001 -0.000005
140 0.000001 -0.000004
141 0.000001 -0.000003
142 0.000000 -0.000001
143 0.000000 -0.000000
144 -0.000000 0.000001
145 -0.000000 0.000002
146 -0.000001 0.000003
147 -0.000001 0.000004
148 -0.000001 0.000005
149 -0.000001 0.000007
150 -0.000002 0.000008
151 -0.000002 0.000009
152 -0.000002 0.000010
153 -0.000003 0.000011
154 -0.000003 0.000012
155 -0.000003 0.000013
156 -0.000003 0.000014
157 -0.000004 0.000016
158 -0.000004 0.000017
159 -0.000004 0.000018
160 -0.000005 0.000019
161 -0.000005 0.000020
162 -0.000005 0.000022
163 -0.000006 0.000023
164 -0.000006 0.000024
165 -0.000006 0.000026
166 -0.000007 0.000027
167 -0.000007 0.000029
168 -0.000008 0.000030
169 -0.000008 0.000032
170 -0.000009 0.000033
171 -0.000009 0.000035
172 -0.000010 0.000037
173 -0.000010 0.000039
174 -0.000011 0.000041
175 -0.000012 0.000043
176 -0.000012 0.000046
177 -0.000013 0.000048
178 -0.000014 0.000051
179 -0.000015 0.000054
180 -0.000016 0.000057
181 -0.000017 0.000060
182 -0.000018 0.000064
183 -0.000019 0.000068
184 -0.000021 0.000073
185 -0.000022 0.000078
186 -0.000024 0.000084
187 -0.000026 0.000091
188 -0.000028 0.000099
189 -0.000031 0.000108
190 -0.000035 0.000119
191 -0.000039 0.000132
192 -0.000044 0.000148
193 -0.000050 0.000169
194 -0.000059 0.000197
195 -0.000071 0.000236
196 -0.000089 0.000295
197 -0.000119 0.000392
198 -0.000179 0.000586
199 -0.000358 0.001167
200 -105.003650 340.400526
201 0.000358 -0.001155
202 0.000179 -0.000574
203 0.000119 -0.000380
204 0.000089 -0.000283
205 0.000071 -0.000225
206 0.000059 -0.000185
207 0.000050 -0.000157
208 0.000044 -0.000136
209 0.000039 -0.000120
210 0.000035 -0.000107
211 0.000031 -0.000096
212 0.000028 -0.000087
213 0.000026 -0.000079
214 0.000024 -0.000072
215 0.000022 -0.000066
216 0.000020 -0.000061
217 0.000019 -0.000056
218 0.000018 -0.000052
219 0.000016 -0.000048
220 0.000015 -0.000045
221 0.000014 -0.000042
222 0.000013 -0.000039
223 0.000013 -0.000036
224 0.000012 -0.000034
225 0.000011 -0.000031
226 0.000010 -0.000029
227 0.000010 -0.000027
228 0.000009 -0.000025
229 0.000008 -0.000023
230 0.000008 -0.000021
231 0.000007 -0.000020
232 0.000007 -0.000018
233 0.000006 -0.000017
234 0.000006 -0.000015
235 0.000005 -0.000014
236 0.000005 -0.000012
237 0.000004 -0.000011
238 0.000004 -0.000010
239 0.000003 -0.000008
240 0.000003 -0.000007
241 0.000002 -0.000006
242 0.000002 -0.000005
243 0.000001 -0.000004
244 0.000001 -0.000002
245 0.000000 -0.000001
246 0.000000 -0.000000
247 -0.000000 0.000001
248 -0.000001 0.000002
249 -0.000001 0.000003
250 -0.000002 0.000004
251 -0.000002 0.000005
252 -0.000003 0.000007
253 -0.000003 0.000008
254 -0.000004 0.000009
255 -0.000004 0.000010
256 -0.000004 0.000011
257 -0.000005 0.000012
258 -0.000005 0.000013
259 -0.000006 0.000015
260 -0.000006 0.000016
261 -0.000007 0.000017
262 -0.000008 0.000018
263 -0.000008 0.000020
264 -0.000009 0.000021
265 -0.000009 0.000022
266 -0.000010 0.000024
267 -0.000011 0.000025
268 -0.000011 0.000027
269 -0.000012 0.000028
270 -0.000013 0.000030
271 -0.000014 0.000032
272 -0.000014 0.000033
273 -0.000015 0.000035
274 -0.000016 0.000037
275 -0.000017 0.000039
276 -0.000018 0.000042
277 -0.000019 0.000044
278 -0.000021 0.000047
279 -0.000022 0.000049
280 -0.000023 0.000052
281 -0.000025 0.000056
282 -0.000027 0.000059
283 -0.000029 0.000063
284 -0.000031 0.000068
285 -0.000033 0.000073
286 -0.000036 0.000079
287 -0.000039 0.000085
288 -0.000043 0.000093
289 -0.000047 0.000102
290 -0.000052 0.000112
291 -0.000058 0.000125
292 -0.000066 0.000141
293 -0.000075 0.000161
294 -0.000088 0.000188
295 -0.000106 0.000225
296 -0.000134 0.000282
297 -0.000178 0.000375
298 -0.000268 0.000561
299 -0.000537 0.001119
300 -105.003507 218.033066
301 0.000537 -0.001111
302 0.000268 -0.000553
303 0.000179 -0.000367
304 0.000134 -0.000274
305 0.000107 -0.000217
306 0.000089 -0.000180
307 0.000076 -0.000153
308 0.000066 -0.000133
309 0.000058 -0.000117
310 0.000052 -0.000104
311 0.000047 -0.000094
312 0.000043 -0.000085
313 0.000039 -0.000077
314 0.000036 -0.000071
315 0.000033 -0.000065
316 0.000031 -0.000060
317 0.000029 -0.000056
318 0.000027 -0.000052
319 0.000025 -0.000048
320 0.000023 -0.000045
321 0.000022 -0.000042
322 0.000020 -0.000039
323 0.000019 -0.000036
324 0.000018 -0.000034
325 0.000017 -0.000031
326 0.000016 -0.000029
327 0.000015 -0.000027
328 0.000014 -0.000025
329 0.000013 -0.000024
330 0.000012 -0.000022
331 0.000011 -0.000020
332 0.000010 -0.000019
333 0.000009 -0.000017
334 0.000009 -0.000016
335 0.000008 -0.000015
336 0.000007 -0.000013
337 0.000007 -0.000012
338 0.000006 -0.000011
339 0.000005 -0.000009
340 0.000005 -0.000008
341 0.000004 -0.000007
342 0.000003 -0.000006
343 0.000003 -0.000005
344 0.000002 -0.000004
345 0.000001 -0.000003
346 0.000001 -0.000001
347 0.000000 -0.000000
348 -0.000000 0.000001
349 -0.000001 0.000002
350 -0.000002 0.000003
351 -0.000002 0.000004
352 -0.000003 0.000005
353 -0.000003 0.000006
354 -0.000004 0.000007
355 -0.000005 0.000008
356 -0.000005 0.000009
357 -0.000006 0.000010
358 -0.000007 0.000011
359 -0.000007 0.000013
360 -0.000008 0.000014
361 -0.000009 0.000015
362 -0.000010 0.000016
363 -0.000010 0.000017
364 -0.000011 0.000019
365 -0.000012 0.000020
366 -0.000013 0.000021
367 -0.000014 0.000023
368 -0.000015 0.000024
369 -0.000016 0.000026
370 -0.000017 0.000027
371 -0.000018 0.000029
372 -0.000019 0.000030
373 -0.000020 0.000032
374 -0.000021 0.000034
375 -0.000023 0.000036
376 -0.000024 0.000038
377 -0.000026 0.000041
378 -0.000027 0.000043
379 -0.000029 0.000046
380 -0.000031 0.000049
381 -0.000033 0.000052
382 -0.000035 0.000055
383 -0.000038 0.000059
384 -0.000041 0.000063
385 -0.000044 0.000068
386 -0.000048 0.000073
387 -0.000052 0.000079
388 -0.000057 0.000086
389 -0.000062 0.000095
390 -0.000069 0.000105
391 -0.000077 0.000117
392 -0.000087 0.000132
393 -0.000101 0.000151
394 -0.000118 0.000176
395 -0.000142 0.000212
396 -0.000178 0.000264
397 -0.000238 0.000352
398 -0.000358 0.000528
399 -0.000716 0.001054
400 -105.003303 154.004469
401 0.000716 -0.001047
402 0.000358 -0.000522
403 0.000238 -0.000346
404 0.000178 -0.000258
405 0.000142 -0.000205
406 0.000118 -0.000170
407 0.000101 -0.000145
408 0.000088 -0.000126
409 0.000078 -0.000111
410 0.000069 -0.000099
411 0.000063 -0.000089
412 0.000057 -0.000080
413 0.000052 -0.000073
414 0.000048 -0.000067
415 0.000044 -0.000062
416 0.000041 -0.000057
417 0.000038 -0.000053
418 0.000036 -0.000049
419 0.000033 -0.000046
420 0.000031 -0.000043
421 0.000029 -0.000040
422 0.000027 -0.000037
423 0.000025 -0.000035
424 0.000024 -0.000032
425 0.000022 -0.000030
426 0.000021 -0.000028
427 0.000020 -0.000026
428 0.000018 -0.000025
429 0.000017 -0.000023
430 0.000016 -0.000021
431 0.000015 -0.000020
432 0.000014 -0.000018
433 0.000013 -0.000017
434 0.000012 -0.000016
435 0.000011 -0.000014
436 0.000010 -0.000013
437 0.000009 -0.000012
438 0.000008 -0.000011
439 0.000007 -0.000010
440 0.000007 -0.000008
441 0.000006 -0.000007
442 0.000005 -0.000006
443 0.000004 -0.000005
444 0.000003 -0.000004
445 0.000002 -0.000003
446 0.000002 -0.000002
447 0.000001 -0.000001
448 0.000000 -0.000000
449 -0.000001 0.000001
450 -0.000002 0.000002
451 -0.000002 0.000003
452 -0.000003 0.000004
453 -0.000004 0.000005
454 -0.000005 0.000006
455 -0.000006 0.000007
456 -0.000006 0.000008
457 -0.000007 0.000009
458 -0.000008 0.000010
459 -0.000009 0.000011
460 -0.000010 0.000012
461 -0.000011 0.000013
462 -0.000012 0.000014
463 -0.000013 0.000015
464 -0.000014 0.000017
465 -0.000015 0.000018
466 -0.000016 0.000019
467 -0.000017 0.000020
468 -0.000018 0.000022
469 -0.000019 0.000023
470 -0.000021 0.000024
471 -0.000022 0.000026
472 -0.000023 0.000028
473 -0.000025 0.000029
474 -0.000027 0.000031
475 -0.000028 0.000033
476 -0.000030 0.000035
477 -0.000032 0.000037
478 -0.000034 0.000039
479 -0.000036 0.000042
480 -0.000039 0.000044
481 -0.000041 0.000047
482 -0.000044 0.000050
483 -0.000047 0.000054
484 -0.000051 0.000058
485 -0.000055 0.000062
486 -0.000060 0.000067
487 -0.000065 0.000073
488 -0.000071 0.000079
489 -0.000078 0.000087
490 -0.000086 0.000096
491 -0.000097 0.000107
492 -0.000109 0.000121
493 -0.000126 0.000138
494 -0.000147 0.000161
495 -0.000177 0.000194
496 -0.000222 0.000243
497 -0.000297 0.000323
498 -0.000447 0.000484
499 -0.000895 0.000967
500 -105.003034 113.160278
501 0.000896 -0.000962
502 0.000448 -0.000479
503 0.000298 -0.000318
504 0.000223 -0.000238
505 0.000178 -0.000189
506 0.000148 -0.000156
507 0.000126 -0.000133
508 0.000110 -0.000116
509 0.000097 -0.000102
510 0.000087 -0.000091
511 0.000078 -0.000082
512 0.000071 -0.000074
513 0.000065 -0.000068
514 0.000060 -0.000062
515 0.000055 -0.000057
516 0.000051 -0.000053
517 0.000048 -0.000049
518 0.000045 -0.000045
519 0.000042 -0.000042
520 0.000039 -0.000039
521 0.000036 -0.000037
522 0.000034 -0.000034
523 0.000032 -0.000032
524 0.000030 -0.000030
525 0.000028 -0.000028
526 0.000026 -0.000026
527 0.000025 -0.000025
528 0.000023 -0.000023
529 0.000022 -0.000021
530 0.000020 -0.000020
531 0.000019 -0.000019
532 0.000018 -0.000017
533 0.000016 -0.000016
534 0.000015 -0.000015
535 0.000014 -0.000014
536 0.000013 -0.000012
537 0.000012 -0.000011
538 0.000011 -0.000010
539 0.000010 -0.000009
540 0.000008 -0.000008
541 0.000007 -0.000007
542 0.000006 -0.000006
543 0.000005 -0.000005
544 0.000004 -0.000004
545 0.000003 -0.000003
546 0.000003 -0.000002
547 0.000002 -0.000001
548 0.000001 -0.000001
549 -0.000000 0.000000
550 -0.000001 0.000001
551 -0.000002 0.000002
552 -0.000003 0.000003
553 -0.000004 0.000004
554 -0.000005 0.000005
555 -0.000006 0.000006
556 -0.000007 0.000007
557 -0.000008 0.000008
558 -0.000009 0.000009
559 -0.000010 0.000009
560 -0.000012 0.000010
561 -0.000013 0.000011
562 -0.000014 0.000012
563 -0.000015 0.000013
564 -0.000016 0.000014
565 -0.000018 0.000016
566 -0.000019 0.000017
567 -0.000020 0.000018
568 -0.000022 0.000019
569 -0.000023 0.000020
570 -0.000025 0.000022
571 -0.000026 0.000023
572 -0.000028 0.000024
573 -0.000030 0.000026
574 -0.000032 0.000027
575 -0.000034 0.000029
576 -0.000036 0.000031
577 -0.000038 0.000033
578 -0.000041 0.000035
579 -0.000043 0.000037
580 -0.000046 0.000039
581 -0.000049 0.000042
582 -0.000053 0.000045
583 -0.000057 0.000048
584 -0.000061 0.000051
585 -0.000066 0.000055
586 -0.000071 0.000059
587 -0.000078 0.000064
588 -0.000085 0.000070
589 -0.000093 0.000077
590 -0.000103 0.000085
591 -0.000116 0.000095
592 -0.000131 0.000107
593 -0.000151 0.000123
594 -0.000177 0.000143
595 -0.000213 0.000172
596 -0.000267 0.000215
597 -0.000357 0.000287
598 -0.000536 0.000430
599 -0.001074 0.000859
600 -105.002694 83.731333
601 0.001075 -0.000854
602 0.000537 -0.000426
603 0.000358 -0.000283
604 0.000268 -0.000211
605 0.000214 -0.000168
606 0.000177 -0.000139
607 0.000152 -0.000118
608 0.000132 -0.000103
609 0.000117 -0.000091
610 0.000104 -0.000081
611 0.000094 -0.000073
612 0.000086 -0.000066
613 0.000078 -0.000060
614 0.000072 -0.000055
615 0.000067 -0.000051
616 0.000062 -0.000047
617 0.000057 -0.000043
618 0.000054 -0.000040
619 0.000050 -0.000038
620 0.000047 -0.000035
621 0.000044 -0.000033
622 0.000041 -0.000031
623 0.000039 -0.000029
624 0.000036 -0.000027
625 0.000034 -0.000025
626 0.000032 -0.000023
627 0.000030 -0.000022
628 0.000028 -0.000020
629 0.000026 -0.000019
630 0.000025 -0.000018
631 0.000023 -0.000017
632 0.000021 -0.000015
633 0.000020 -0.000014
634 0.000018 -0.000013
635 0.000017 -0.000012
636 0.000016 -0.000011
637 0.000014 -0.000010
638 0.000013 -0.000009
639 0.000012 -0.000008
640 0.000010 -0.000007
641 0.000009 -0.000007
642 0.000008 -0.000006
643 0.000007 -0.000005
644 0.000006 -0.000004
645 0.000005 -0.000003
646 0.000003 -0.000002
647 0.000002 -0.000002
648 0.000001 -0.000001
649 -0.000000 0.000000
650 -0.000001 0.000001
651 -0.000002 0.000002
652 -0.000003 0.000002
653 -0.000005 0.000003
654 -0.000006 0.000004
655 -0.000007 0.000005
656 -0.000008 0.000005
657 -0.000009 0.000006
658 -0.000011 0.000007
659 -0.000012 0.000008
660 -0.000013 0.000009
661 -0.000015 0.000010
662 -0.000016 0.000010
663 -0.000017 0.000011
664 -0.000019 0.000012
665 -0.000020 0.000013
666 -0.000022 0.000014
667 -0.000023 0.000015
668 -0.000025 0.000016
669 -0.000027 0.000017
670 -0.000029 0.000018
671 -0.000030 0.000019
672 -0.000032 0.000021
673 -0.000035 0.000022
674 -0.000037 0.000023
675 -0.000039 0.000025
676 -0.000042 0.000026
677 -0.000044 0.000028
678 -0.000047 0.000029
679 -0.000050 0.000031
680 -0.000054 0.000033
681 -0.000058 0.000035
682 -0.000062 0.000038
683 -0.000066 0.000040
684 -0.000071 0.000043
685 -0.000077 0.000047
686 -0.000083 0.000050
687 -0.000090 0.000055
688 -0.000099 0.000059
689 -0.000109 0.000065
690 -0.000121 0.000072
691 -0.000135 0.000080
692 -0.000153 0.000091
693 -0.000176 0.000104
694 -0.000206 0.000121
695 -0.000248 0.000146
696 -0.000311 0.000182
697 -0.000416 0.000243
698 -0.000625 0.000364
699 -0.001253 0.000726
700 -105.002275 60.617842
701 0.001254 -0.000722
702 0.000627 -0.000359
703 0.000417 -0.000238
704 0.000313 -0.000178
705 0.000249 -0.000142
706 0.000207 -0.000117
707 0.000177 -0.000100
708 0.000154 -0.000087
709 0.000136 -0.000076
710 0.000122 -0.000068
711 0.000110 -0.000061
712 0.000100 -0.000055
713 0.000092 -0.000051
714 0.000084 -0.000046
715 0.000078 -0.000043
716 0.000072 -0.000039
717 0.000067 -0.000037
718 0.000063 -0.000034
719 0.000058 -0.000032
720 0.000055 -0.000029
721 0.000051 -0.000027
722 0.000048 -0.000026
723 0.000045 -0.000024
724 0.000042 -0.000022
725 0.000040 -0.000021
726 0.000037 -0.000020
727 0.000035 -0.000018
728 0.000033 -0.000017
729 0.000031 -0.000016
730 0.000029 -0.000015
731 0.000027 -0.000014
732 0.000025 -0.000013
733 0.000023 -0.000012
734 0.000022 -0.000011
735 0.000020 -0.000010
736 0.000018 -0.000009
737 0.000017 -0.000009
738 0.000015 -0.000008
739 0.000014 -0.000007
740 0.000013 -0.000006
741 0.000011 -0.000006
742 0.000010 -0.000005
743 0.000008 -0.000004
744 0.000007 -0.000003
745 0.000006 -0.000003
746 0.000004 -0.000002
747 0.000003 -0.000001
748 0.000002 -0.000001
749 0.000000 -0.000000
750 -0.000001 0.000000
751 -0.000002 0.000001
752 -0.000004 0.000002
753 -0.000005 0.000002
754 -0.000006 0.000003
755 -0.000008 0.000004
756 -0.000009 0.000004
757 -0.000010 0.000005
758 -0.000012 0.000006
759 -0.000013 0.000006
760 -0.000015 0.000007
761 -0.000016 0.000008
762 -0.000018 0.000008
763 -0.000020 0.000009
764 -0.000021 0.000010
765 -0.000023 0.000010
766 -0.000025 0.000011
767 -0.000026 0.000012
768 -0.000028 0.000013
769 -0.000030 0.000014
770 -0.000032 0.000014
771 -0.000035 0.000015
772 -0.000037 0.000016
773 -0.000039 0.000017
774 -0.000042 0.000018
775 -0.000045 0.000019
776 -0.000047 0.000021
777 -0.000050 0.000022
778 -0.000054 0.000023
779 -0.000057 0.000025
780 -0.000061 0.000026
781 -0.000066 0.000028
782 -0.000070 0.000030
783 -0.000075 0.000032
784 -0.000081 0.000034
785 -0.000088 0.000037
786 -0.000095 0.000040
787 -0.000103 0.000043
788 -0.000113 0.000047
789 -0.000124 0.000051
790 -0.000138 0.000056
791 -0.000154 0.000063
792 -0.000174 0.000071
793 -0.000200 0.000081
794 -0.000235 0.000095
795 -0.000283 0.000114
796 -0.000355 0.000142
797 -0.000475 0.000189
798 -0.000715 0.000283
799 -0.001431 0.000564
800 -105.001767 41.204964
801 0.001433 -0.000560
802 0.000716 -0.000279
803 0.000477 -0.000185
804 0.000357 -0.000138
805 0.000285 -0.000109
806 0.000237 -0.000091
807 0.000202 -0.000077
808 0.000176 -0.000067
809 0.000156 -0.000059
810 0.000139 -0.000052
811 0.000126 -0.000047
812 0.000115 -0.000043
813 0.000105 -0.000039
814 0.000097 -0.000036
815 0.000089 -0.000033
816 0.000083 -0.000030
817 0.000077 -0.000028
818 0.000072 -0.000026
819 0.000067 -0.000024
820 0.000063 -0.000022
821 0.000059 -0.000021
822 0.000055 -0.000020
823 0.000052 -0.000018
824 0.000049 -0.000017
825 0.000046 -0.000016
826 0.000043 -0.000015
827 0.000040 -0.000014
828 0.000038 -0.000013
829 0.000035 -0.000012
830 0.000033 -0.000011
831 0.000031 -0.000011
832 0.000029 -0.000010
833 0.000027 -0.000009
834 0.000025 -0.000008
835 0.000023 -0.000008
836 0.000021 -0.000007
837 0.000020 -0.000006
838 0.000018 -0.000006
839 0.000016 -0.000005
840 0.000015 -0.000005
841 0.000013 -0.000004
842 0.000011 -0.000004
843 0.000010 -0.000003
844 0.000008 -0.000003
845 0.000007 -0.000002
846 0.000005 -0.000002
847 0.000004 -0.000001
848 0.000002 -0.000001
849 0.000001 -0.000000
850 -0.000001 0.000000
851 -0.000002 0.000001
852 -0.000004 0.000001
853 -0.000005 0.000002
854 -0.000007 0.000002
855 -0.000008 0.000002
856 -0.000010 0.000003
857 -0.000011 0.000003
858 -0.000013 0.000004
859 -0.000015 0.000004
860 -0.000016 0.000005
861 -0.000018 0.000005
862 -0.000020 0.000006
863 -0.000022 0.000006
864 -0.000024 0.000007
865 -0.000025 0.000007
866 -0.000027 0.000008
867 -0.000030 0.000008
868 -0.000032 0.000009
869 -0.000034 0.000009
870 -0.000036 0.000010
871 -0.000039 0.000011
872 -0.000041 0.000011
873 -0.000044 0.000012
874 -0.000047 0.000013
875 -0.000050 0.000013
876 -0.000053 0.000014
877 -0.000057 0.000015
878 -0.000060 0.000016
879 -0.000064 0.000017
880 -0.000069 0.000018
881 -0.000074 0.000019
882 -0.000079 0.000020
883 -0.000085 0.000022
884 -0.000091 0.000023
885 -0.000098 0.000025
886 -0.000107 0.000027
887 -0.000116 0.000029
888 -0.000127 0.000031
889 -0.000140 0.000034
890 -0.000155 0.000038
891 -0.000173 0.000042
892 -0.000196 0.000047
893 -0.000225 0.000054
894 -0.000264 0.000063
895 -0.000319 0.000075
896 -0.000400 0.000094
897 -0.000535 0.000124
898 -0.000804 0.000186
899 -0.001610 0.000370
900 -105.001156 23.960503
901 0.001613 -0.000365
902 0.000806 -0.000181
903 0.000537 -0.000120
904 0.000402 -0.000089
905 0.000321 -0.000071
906 0.000267 -0.000058
907 0.000228 -0.000049
908 0.000198 -0.000043
909 0.000176 -0.000038
910 0.000157 -0.000033
911 0.000142 -0.000030
912 0.000129 -0.000027
913 0.000118 -0.000025
914 0.000109 -0.000022
915 0.000101 -0.000021
916 0.000093 -0.000019
917 0.000087 -0.000017
918 0.000081 -0.000016
919 0.000076 -0.000015
920 0.000071 -0.000014
921 0.000066 -0.000013
922 0.000062 -0.000012
923 0.000058 -0.000011
924 0.000055 -0.000010
925 0.000052 -0.000010
926 0.000048 -0.000009
927 0.000046 -0.000008
928 0.000043 -0.000008
929 0.000040 -0.000007
930 0.000038 -0.000007
931 0.000035 -0.000006
932 0.000033 -0.000006
933 0.000031 -0.000005
934 0.000028 -0.000005
935 0.000026 -0.000005
936 0.000024 -0.000004
937 0.000022 -0.000004
938 0.000020 -0.000003
939 0.000019 -0.000003
940 0.000017 -0.000003
941 0.000015 -0.000002
942 0.000013 -0.000002
943 0.000011 -0.000002
944 0.000010 -0.000002
945 0.000008 -0.000001
946 0.000006 -0.000001
947 0.000005 -0.000001
948 0.000003 -0.000000
949 0.000001 -0.000000
950 -0.000000 0.000000
951 -0.000002 0.000000
952 -0.000004 0.000001
953 -0.000005 0.000001
954 -0.000007 0.000001
955 -0.000009 0.000001
956 -0.000011 0.000002
957 -0.000012 0.000002
958 -0.000014 0.000002
959 -0.000016 0.000002
960 -0.000018 0.000002
961 -0.000020 0.000003
962 -0.000022 0.000003
963 -0.000024 0.000003
964 -0.000026 0.000003
965 -0.000028 0.000004
966 -0.000030 0.000004
967 -0.000033 0.000004
968 -0.000035 0.000004
969 -0.000037 0.000005
970 -0.000040 0.000005
971 -0.000043 0.000005
972 -0.000046 0.000005
973 -0.000049 0.000006
974 -0.000052 0.000006
975 -0.000055 0.000006
976 -0.000059 0.000007
977 -0.000063 0.000007
978 -0.000067 0.000007
979 -0.000071 0.000008
980 -0.000076 0.000008
981 -0.000081 0.000008
982 -0.000087 0.000009
983 -0.000094 0.000009
984 -0.000101 0.000010
985 -0.000109 0.000011
986 -0.000118 0.000011
987 -0.000129 0.000012
988 -0.000141 0.000013
989 -0.000155 0.000014
990 -0.000172 0.000015
991 -0.000192 0.000017
992 -0.000218 0.000019
993 -0.000250 0.000021
994 -0.000293 0.000025
995 -0.000354 0.000029
996 -0.000444 0.000036
997 -0.000594 0.000047
998 -0.000893 0.000070
999 -0.001789 0.000137
1000 -105.000422 7.863038
1001 0.001792 -0.000132
1002 0.000896 -0.000064
1003 0.000597 -0.000042
1004 0.000447 -0.000031
1005 0.000357 -0.000024
1006 0.000297 -0.000020
1007 0.000253 -0.000016
1008 0.000221 -0.000014
1009 0.000195 -0.000012
1010 0.000175 -0.000010
1011 0.000158 -0.000009
1012 0.000144 -0.000008
1013 0.000132 -0.000007
1014 0.000121 -0.000007
1015 0.000112 -0.000006
1016 0.000104 -0.000005
1017 0.000097 -0.000005
1018 0.000090 -0.000004
1019 0.000084 -0.000004
1020 0.000079 -0.000004
1021 0.000074 -0.000003
1022 0.000069 -0.000003
1023 0.000065 -0.000003
1024 0.000061 -0.000002
1025 0.000058 -0.000002
1026 0.000054 -0.000002
1027 0.000051 -0.000002
1028 0.000048 -0.000002
1029 0.000045 -0.000001
1030 0.000042 -0.000001
1031 0.000039 -0.000001
1032 0.000037 -0.000001
1033 0.000034 -0.000001
1034 0.000032 -0.000001
1035 0.000030 -0.000001
1036 0.000027 -0.000001
1037 0.000025 -0.000000
1038 0.000023 -0.000000
1039 0.000021 -0.000000
1040 0.000019 -0.000000
1041 0.000017 -0.000000
1042 0.000015 -0.000000
1043 0.000013 -0.000000
1044 0.000011 -0.000000
1045 0.000009 -0.000000
1046 0.000007 -0.000000
1047 0.000006 -0.000000
1048 0.000004 -0.000000
1049 0.000002 -0.000000
1050 0.000000 0.000000
1051 -0.000002 -0.000000
1052 -0.000004 -0.000000
1053 -0.000006 -0.000000
1054 -0.000007 -0.000000
1055 -0.000009 -0.000000
1056 -0.000011 -0.000000
1057 -0.000013 -0.000000
1058 -0.000015 -0.000000
1059 -0.000017 -0.000000
1060 -0.000019 -0.000000
1061 -0.000021 -0.000000
1062 -0.000024 -0.000000
1063 -0.000026 -0.000001
1064 -0.000028 -0.000001
1065 -0.000030 -0.000001
1066 -0.000033 -0.000001
1067 -0.000035 -0.000001
1068 -0.000038 -0.000001
1069 -0.000041 -0.000001
